customer_id,age,annual_income,tenure_months,days_since_last_purchase,transactions,total_spend,premium_amount,claims_count,complaints_count,renewals_count,policies_count,channel,region,product_type,clv
CUST-000691,64.0,62153.58,38.3,182.2,6,842.64,541.15,1,1,3,6,online,south,plus,2839.82
CUST-000692,45.0,90886.17,30.6,61.1,7,1014.58,737.45,1,1,3,4,online,south,plus,4174.69
CUST-000693,47.0,69748.66,47.1,35.2,4,628.36,570.31,0,0,4,6,branch,west,basic,2626.69
CUST-000694,24.0,67406.93,3.0,163.1,6,987.29,574.81,1,0,1,3,partner,west,enterprise,2668.23
CUST-000695,36.0,46798.41,22.6,80.7,3,320.53,150.86,1,0,3,6,online,east,basic,2821.25
CUST-000696,35.0,94872.09,23.2,20.1,4,672.87,372.96,3,0,3,6,online,south,plus,4319.93
CUST-000697,34.0,67089.23,2.0,23.4,7,1487.31,981.39,0,0,0,3,partner,north,basic,3460.16
CUST-000698,47.0,95505.19,20.7,10.1,15,1622.78,1323.15,1,0,1,2,online,north,plus,5674.51
CUST-000699,36.0,102202.27,21.4,58.4,6,1152.41,745.67,1,1,2,3,agent,west,premium,4414.41
CUST-000700,20.0,99527.03,31.2,6.4,9,915.65,665.48,1,0,3,6,partner,west,plus,5136.47
CUST-000701,50.0,75235.15,49.3,163.0,8,1206.13,863.51,2,0,4,7,branch,south,basic,4327.57
CUST-000702,54.0,67103.47,30.6,38.4,5,387.41,263.16,0,1,3,5,online,south,premium,3825.69
CUST-000703,44.0,65877.37,19.8,84.0,10,1702.97,893.61,0,0,2,5,partner,west,premium,4257.44
CUST-000704,39.0,111248.81,33.2,35.9,6,1014.12,488.78,1,1,3,4,branch,north,basic,4703.89
CUST-000705,31.0,72004.47,48.5,57.7,3,608.34,331.79,1,1,6,8,partner,east,basic,3289.51
CUST-000706,32.0,94775.57,20.6,42.3,7,792.54,457.29,1,0,1,4,agent,west,plus,3157.47
CUST-000707,53.0,84501.86,21.5,48.4,3,825.88,444.45,2,0,2,3,branch,west,plus,4416.48
CUST-000708,33.0,68411.12,41.7,101.4,6,1030.43,556.9,1,0,3,6,agent,east,basic,3100.77
CUST-000709,63.0,71263.88,30.9,133.5,7,944.9,695.4,0,0,1,3,agent,north,premium,3407.78
CUST-000710,51.0,97119.83,42.9,126.9,12,1946.63,1291.82,0,0,3,5,branch,west,plus,5378.87
CUST-000711,45.0,76381.4,33.8,271.3,8,525.8,298.44,0,0,4,5,agent,north,basic,2721.15
CUST-000712,71.0,67649.99,43.7,26.9,5,1077.1,604.06,0,2,4,5,agent,south,basic,4192.09
CUST-000713,55.0,61294.96,19.7,61.6,8,664.88,343.96,1,0,1,3,agent,north,basic,3471.61
CUST-000714,36.0,81579.88,33.8,27.4,10,1931.13,1496.91,1,1,3,6,online,north,basic,4997.58
CUST-000715,30.0,66522.35,31.1,98.7,1,408.04,274.89,0,0,3,5,partner,north,enterprise,3334.55
CUST-000716,36.0,86508.64,17.2,20.9,7,991.1,755.55,0,1,0,3,branch,south,basic,3626.82
CUST-000717,40.0,121613.36,12.5,102.5,7,848.61,532.83,0,0,2,5,agent,north,basic,4346.98
CUST-000718,33.0,85144.35,43.4,54.0,8,1835.68,899.4,2,1,4,7,branch,north,premium,4670.38
CUST-000719,29.0,108292.53,29.2,44.0,6,998.42,835.5,1,1,3,6,partner,north,plus,4613.09
CUST-000720,44.0,62951.71,19.9,47.7,11,1825.39,857.1,0,0,3,6,agent,east,premium,4557.17
CUST-000721,51.0,88130.27,32.7,17.9,8,875.31,545.07,0,1,1,4,branch,east,plus,3793.4
CUST-000722,61.0,98420.08,49.5,19.2,6,1062.57,770.38,0,1,4,6,online,north,enterprise,5120.9
CUST-000723,42.0,100655.48,2.6,54.7,4,609.07,464.3,2,0,1,3,partner,west,plus,2782.87
CUST-000724,48.0,98845.59,13.4,54.4,8,665.21,449.96,0,1,1,3,online,north,plus,4473.45
CUST-000725,21.0,76117.14,21.3,28.4,8,1930.2,1593.35,0,1,2,4,branch,north,basic,4213.87
CUST-000726,50.0,91837.17,54.1,38.1,12,2814.45,1900.9,0,1,6,8,agent,south,plus,6826.63
CUST-000727,30.0,57502.22,37.9,65.2,10,1933.72,1629.81,0,1,4,6,agent,west,basic,4917.44
CUST-000728,44.0,104746.88,44.6,24.5,10,1964.26,1111.82,1,0,4,5,agent,south,plus,6448.83
CUST-000729,41.0,58679.91,18.3,8.9,6,1356.31,911.57,0,0,2,4,agent,west,plus,3607.05
CUST-000730,38.0,98393.14,18.6,119.6,10,1142.41,530.69,1,1,0,2,partner,south,basic,3794.73
CUST-000731,25.0,94602.58,40.2,57.4,2,84.5,60.99,1,0,4,5,online,east,basic,4077.2
CUST-000732,33.0,94488.2,34.8,32.5,5,782.9,500.43,2,0,3,4,online,south,plus,4781.35
CUST-000733,31.0,112999.13,41.6,27.3,10,1944.53,1497.6,1,0,4,7,partner,east,premium,6273.11
CUST-000734,34.0,94761.9,31.4,24.3,7,1071.87,856.31,1,0,3,6,online,south,premium,4943.05
CUST-000735,54.0,51940.1,37.8,98.4,5,419.57,274.2,0,0,3,5,online,north,premium,3277.3
CUST-000736,37.0,86436.05,36.2,15.3,12,1867.19,1374.18,0,2,3,4,online,south,plus,5735.74
CUST-000737,34.0,41810.25,44.7,61.5,11,1789.08,1420.63,1,0,5,6,agent,south,plus,4838.37
CUST-000738,48.0,74178.33,45.1,61.4,5,775.65,654.09,2,1,3,6,partner,east,premium,3822.4
CUST-000739,45.0,68215.27,11.7,78.0,6,850.95,424.98,0,0,2,5,branch,south,basic,3938.5
CUST-000740,63.0,87299.82,3.0,34.9,11,668.79,473.18,2,0,1,2,online,east,plus,4106.38
CUST-000741,52.0,61004.49,47.8,113.2,12,2195.73,1942.49,0,0,5,6,agent,north,basic,4355.12
CUST-000742,19.0,61544.84,50.4,79.6,9,2380.38,1388.94,3,0,4,7,agent,east,plus,5522.05
CUST-000743,50.0,84840.16,19.9,34.0,7,1009.13,752.26,0,0,2,5,branch,east,premium,4397.84
CUST-000744,49.0,96964.43,8.4,26.3,3,724.63,422.23,1,1,0,2,agent,north,basic,3428.29
CUST-000745,59.0,75865.88,35.4,42.4,6,782.81,648.02,0,0,3,6,online,north,enterprise,4039.73
CUST-000746,39.0,117633.55,46.8,33.1,10,1740.94,1391.68,1,0,4,6,partner,north,basic,6604.47
CUST-000747,53.0,69639.81,58.8,22.9,9,1366.43,1224.69,1,1,4,5,online,north,basic,4956.88
CUST-000748,37.0,88053.91,41.1,49.3,8,1486.26,1157.07,0,0,3,4,partner,west,premium,5716.77
CUST-000749,44.0,81961.2,28.9,38.3,3,510.64,347.18,2,1,2,5,online,north,premium,3719.74
CUST-000750,29.0,69649.07,21.7,130.6,7,1345.0,947.32,0,0,2,4,agent,north,basic,3670.97
CUST-000751,26.0,99423.75,34.2,33.1,6,771.81,630.05,0,0,4,7,online,north,basic,4005.2
CUST-000752,51.0,59792.83,29.9,26.1,8,770.67,614.07,0,0,4,6,partner,west,plus,3974.41
CUST-000753,41.0,38453.58,20.0,47.0,9,1711.5,864.94,1,0,1,2,agent,east,plus,4454.51
CUST-000754,27.0,73548.38,62.2,56.1,11,2104.48,1242.89,0,1,5,8,partner,north,plus,5090.2
CUST-000755,50.0,71194.97,58.6,59.1,7,1386.37,1068.58,0,0,5,8,branch,north,premium,4749.42
CUST-000756,18.0,94949.74,49.7,58.7,5,969.56,482.27,2,1,5,8,online,east,basic,5179.83
CUST-000757,32.0,53323.11,21.3,48.2,7,1102.8,838.28,0,1,2,4,online,west,basic,2876.34
CUST-000758,23.0,85245.37,45.8,45.7,4,697.94,597.31,0,0,5,8,partner,east,premium,4384.71
CUST-000759,54.0,83066.38,42.8,70.9,13,2056.39,1280.8,1,0,4,5,agent,east,plus,5797.8
CUST-000760,36.0,81629.04,40.1,21.2,6,1205.05,665.74,1,2,2,3,partner,south,plus,4705.88
CUST-000761,42.0,94612.06,51.2,26.2,5,1025.96,873.49,0,1,4,5,branch,west,premium,4175.98
CUST-000762,44.0,75396.53,42.8,12.0,5,1428.16,965.89,0,1,3,4,branch,south,premium,4429.38
CUST-000763,50.0,76757.96,44.2,21.5,6,1296.23,1090.34,0,0,3,5,agent,west,basic,3757.28
CUST-000764,49.0,83923.69,42.8,92.2,10,2043.74,994.7,0,0,3,5,branch,west,premium,4607.52
CUST-000765,50.0,73983.36,38.7,68.9,7,1684.71,925.81,0,0,4,6,partner,west,plus,5068.08
CUST-000766,38.0,51459.73,9.4,141.7,4,60.0,50.0,0,0,1,3,branch,east,premium,1968.87
CUST-000767,50.0,68429.98,35.2,120.8,4,787.31,520.12,1,0,3,4,partner,south,plus,3999.81
CUST-000768,34.0,71157.4,26.3,69.3,9,1539.29,1330.85,0,0,4,7,online,east,enterprise,4771.74
CUST-000769,37.0,65695.38,16.4,52.0,5,955.54,719.79,0,1,1,3,branch,south,premium,2967.74
CUST-000770,24.0,70121.73,57.2,47.7,2,391.19,179.32,0,0,5,7,agent,west,plus,3843.99
CUST-000771,59.0,79051.53,57.8,5.9,10,1156.18,533.73,1,1,5,7,online,west,plus,4317.58
CUST-000772,30.0,70887.77,52.7,44.0,2,60.0,50.0,1,0,5,7,agent,north,plus,3648.14
CUST-000773,57.0,91190.21,37.5,30.0,9,1141.0,563.22,0,2,3,5,agent,west,plus,4931.0
CUST-000774,47.0,91471.01,52.6,22.3,5,1074.02,594.49,0,0,4,6,partner,east,basic,4753.61
CUST-000775,43.0,33000.6,34.2,62.0,8,1848.84,1438.89,0,0,3,5,agent,east,basic,3280.14
CUST-000776,45.0,50021.95,36.8,40.2,6,1434.76,813.43,0,0,4,6,online,west,plus,3499.82
CUST-000777,29.0,32533.16,18.9,49.8,8,902.2,613.85,0,0,2,5,partner,north,plus,4111.15
CUST-000778,59.0,70890.0,39.5,19.6,7,934.58,594.2,2,0,2,5,online,west,plus,4339.3
CUST-000779,37.0,69770.59,34.8,81.8,5,557.48,340.94,0,2,3,4,branch,north,plus,3438.85
CUST-000780,52.0,78536.23,16.0,33.0,8,1046.25,595.02,2,1,2,3,agent,north,basic,4724.7
CUST-000781,35.0,90984.01,33.3,59.8,9,1064.87,683.15,0,0,2,3,agent,east,premium,5309.19
CUST-000782,25.0,75049.29,32.9,35.1,5,499.44,267.65,0,1,3,4,agent,west,premium,4405.13
CUST-000783,63.0,64966.68,58.8,4.7,13,2670.98,2400.41,1,1,5,8,branch,west,premium,5774.01
CUST-000784,34.0,75740.98,46.3,63.7,10,1371.45,821.1,0,0,5,6,partner,north,premium,4749.1
CUST-000785,46.0,66928.58,34.2,42.1,9,2100.95,1665.25,0,0,3,4,partner,west,premium,5454.32
CUST-000786,18.0,49226.44,37.4,11.2,7,1693.47,994.99,1,0,4,5,partner,east,premium,4498.56
CUST-000787,40.0,93059.17,34.6,17.6,8,1310.61,751.28,0,0,4,7,online,south,plus,5474.87
CUST-000788,48.0,83460.87,31.2,83.4,10,2368.98,1603.5,0,2,2,4,online,east,plus,5202.94
CUST-000789,43.0,101899.32,19.1,11.7,7,556.22,441.79,0,0,1,2,online,south,basic,4737.35
CUST-000790,40.0,53552.05,31.9,32.3,3,421.46,190.43,2,0,3,6,partner,south,enterprise,3614.29
CUST-000791,39.0,46752.85,23.7,149.6,8,1474.5,782.1,0,0,3,6,online,north,plus,2886.82
CUST-000792,51.0,58971.39,16.8,64.8,13,2443.84,1989.12,3,0,2,5,branch,south,plus,4870.69
CUST-000793,27.0,82998.11,41.0,75.9,8,2057.01,1266.9,0,0,4,6,partner,east,plus,5672.99
CUST-000794,38.0,91279.8,39.4,37.6,5,750.61,639.55,1,0,2,5,agent,north,premium,3851.03
CUST-000795,57.0,80971.68,9.4,10.2,8,1106.12,567.02,0,0,1,2,online,west,premium,4127.14
CUST-000796,25.0,78403.79,32.3,53.2,7,1194.13,993.64,1,0,1,2,online,south,basic,4814.78
CUST-000797,40.0,91200.3,47.7,18.7,10,1438.32,1067.8,0,3,5,8,branch,west,plus,5767.81
CUST-000798,29.0,67548.92,48.6,17.2,10,1090.46,577.06,1,0,5,6,agent,north,enterprise,3265.98
CUST-000799,44.0,94834.7,48.1,49.0,7,987.35,450.04,0,0,4,5,agent,south,premium,5418.64
CUST-000800,41.0,111548.95,34.5,19.9,8,1443.17,1247.26,0,1,1,2,online,south,basic,4327.37
CUST-000801,31.0,56689.15,22.4,45.0,7,1684.86,986.95,1,1,2,4,partner,east,plus,4102.47
CUST-000802,41.0,71245.61,19.1,26.9,5,839.96,473.27,0,2,2,4,partner,east,plus,3090.09
CUST-000803,42.0,50801.61,38.7,43.9,9,1680.54,901.46,0,0,4,6,agent,north,enterprise,4211.46
CUST-000804,34.0,58445.39,39.2,30.7,5,1062.83,655.61,0,0,5,7,agent,east,enterprise,4132.98
CUST-000805,36.0,82884.43,51.7,44.8,6,898.29,625.4,0,0,4,5,agent,east,basic,4838.32
CUST-000806,34.0,45477.54,49.2,114.4,7,1322.29,891.9,1,0,6,7,online,east,basic,4544.0
CUST-000807,18.0,61786.11,32.2,77.1,8,1509.14,1282.88,1,0,1,4,partner,east,basic,3335.44
CUST-000808,51.0,94783.98,16.9,41.3,4,827.95,449.37,0,0,1,2,agent,east,basic,4670.3
CUST-000809,54.0,79840.72,29.6,102.9,7,1272.37,1019.0,0,1,2,4,online,east,plus,3978.12
CUST-000810,22.0,89642.65,37.0,60.4,9,1038.82,911.39,1,1,4,7,branch,north,plus,4423.75
CUST-000811,54.0,52534.74,31.2,98.4,9,1839.0,859.41,0,1,2,3,partner,east,premium,4960.54
CUST-000812,45.0,77037.65,26.0,13.0,8,1309.8,1051.87,0,0,3,4,online,west,basic,5131.7
CUST-000813,29.0,109779.63,37.5,20.1,6,1030.14,596.46,1,1,4,7,branch,south,basic,4252.36
CUST-000814,39.0,63904.49,27.1,52.7,12,1847.87,1220.36,0,1,2,3,partner,south,plus,4754.68
CUST-000815,33.0,67034.32,25.3,40.5,6,1184.76,567.15,0,0,2,3,online,east,plus,3883.51
CUST-000816,51.0,86289.25,38.3,44.9,4,1057.49,622.17,3,0,3,5,branch,north,basic,4238.37
CUST-000817,31.0,59621.69,28.5,67.2,5,552.5,277.73,0,0,3,4,agent,south,basic,3482.98
CUST-000818,64.0,88729.27,37.4,53.1,3,610.73,341.67,0,0,3,5,branch,north,premium,4257.4
CUST-000819,54.0,43478.96,37.8,82.0,8,868.98,404.43,2,0,4,5,online,south,basic,3094.3
CUST-000820,28.0,32157.03,18.3,80.6,8,1865.27,1662.47,0,1,3,6,online,west,premium,3538.04
CUST-000821,59.0,81478.53,27.4,20.9,8,1333.7,1161.38,0,0,2,5,agent,west,enterprise,4357.33
CUST-000822,49.0,58181.81,53.8,5.0,4,627.11,474.08,0,0,5,7,online,south,basic,4112.02
CUST-000823,39.0,65635.19,18.0,19.8,10,1667.79,1005.42,0,0,2,3,agent,west,premium,4699.16
CUST-000824,48.0,91597.97,4.8,18.7,6,860.35,768.6,0,0,1,4,online,south,premium,4391.3
CUST-000825,51.0,87054.66,8.3,47.3,7,869.2,788.15,0,0,0,2,branch,south,plus,3723.85
CUST-000826,33.0,53727.06,34.4,46.9,4,880.44,724.98,0,1,2,5,online,west,plus,3558.0
CUST-000827,50.0,85173.75,34.4,38.7,4,944.19,727.36,0,0,2,5,branch,east,basic,4220.89
CUST-000828,36.0,70414.82,32.4,62.0,10,2080.69,1257.85,4,2,4,6,online,east,premium,4467.81
CUST-000829,50.0,83326.3,50.7,192.0,6,979.94,847.79,0,1,4,7,branch,south,plus,3579.23
CUST-000830,39.0,75455.75,1.0,38.1,3,225.73,154.62,0,1,1,4,online,east,premium,2553.28
CUST-000831,30.0,48756.32,39.5,54.3,11,1710.3,1277.94,0,0,3,5,online,west,premium,4720.3
CUST-000832,48.0,62982.34,55.5,44.9,7,1652.19,878.01,1,0,4,6,online,north,premium,5059.8
CUST-000833,37.0,32400.73,18.5,28.6,6,1033.16,475.33,2,0,1,3,branch,west,premium,3042.09
CUST-000834,43.0,79151.79,28.8,67.6,7,814.82,744.85,2,0,1,4,online,south,enterprise,3783.1
CUST-000835,45.0,82962.82,23.6,36.7,8,1523.6,1130.66,0,0,2,3,branch,south,enterprise,4184.51
CUST-000836,57.0,63139.01,21.7,24.0,7,1087.3,839.49,0,1,2,4,online,south,plus,3751.68
CUST-000837,36.0,73735.89,29.5,25.4,7,862.35,408.48,0,1,2,3,partner,west,basic,3126.63
CUST-000838,32.0,58285.48,53.7,84.0,4,753.2,488.15,1,1,5,6,online,north,basic,4041.35
CUST-000839,59.0,98433.85,59.3,66.5,9,1052.89,614.47,1,0,6,9,online,south,plus,5933.4
CUST-000840,41.0,52671.47,29.4,31.2,10,979.76,825.7,1,0,4,6,branch,west,basic,3778.13
CUST-000841,35.0,70220.06,60.3,61.3,8,1872.7,1270.07,1,0,5,7,online,south,premium,5152.88
CUST-000842,45.0,52449.74,34.5,45.2,8,1741.32,1098.29,2,0,3,6,agent,north,premium,4453.57
CUST-000843,37.0,80045.49,58.2,54.9,4,1151.41,598.15,0,0,5,6,branch,west,plus,4215.04
CUST-000844,38.0,94506.27,32.7,28.0,8,1686.71,1063.08,3,0,3,6,branch,north,premium,5087.42
CUST-000845,69.0,38450.95,35.8,19.2,3,539.13,334.35,0,0,3,5,online,west,plus,3339.71
CUST-000846,30.0,87590.99,39.0,36.6,4,588.67,482.64,0,1,3,4,online,south,plus,4259.04
CUST-000847,25.0,105186.55,77.8,22.1,8,1491.8,1265.54,1,0,7,8,online,east,premium,5965.09
CUST-000848,54.0,78140.02,45.7,20.8,8,1544.32,970.21,0,0,3,5,agent,east,premium,4813.87
CUST-000849,37.0,63673.1,24.3,13.7,8,1644.97,1057.44,2,0,2,5,branch,south,premium,4056.59
CUST-000850,45.0,75133.29,47.4,5.0,6,1364.57,1239.51,1,0,2,5,agent,south,plus,4838.22
CUST-000851,48.0,65997.54,29.0,31.6,8,1007.41,632.4,0,0,3,4,partner,north,plus,5019.29
CUST-000852,22.0,111176.04,27.3,94.4,7,1308.7,975.57,2,0,1,3,branch,north,plus,3826.39
CUST-000853,54.0,90848.61,46.5,79.5,9,1436.16,737.26,0,1,4,6,agent,north,premium,4015.87
CUST-000854,35.0,92026.96,34.4,125.5,10,1330.39,866.85,0,0,2,4,agent,north,enterprise,3994.2
CUST-000855,62.0,114609.39,37.8,20.0,10,2357.62,1328.64,0,0,4,6,agent,south,premium,6160.12
CUST-000856,32.0,100020.45,34.2,70.6,7,625.12,352.67,0,0,3,6,online,west,premium,4160.34
CUST-000857,58.0,73633.61,38.6,41.1,5,1350.56,756.34,0,0,3,4,online,south,basic,4637.35
CUST-000858,60.0,76275.12,39.9,25.5,7,1258.08,846.83,1,1,4,6,online,east,plus,4621.14
CUST-000859,36.0,118294.74,7.3,87.5,4,433.26,254.86,1,0,0,1,partner,south,premium,3557.61
CUST-000860,39.0,62511.48,43.2,41.4,6,1093.15,911.57,0,0,4,5,branch,east,premium,4833.23
CUST-000861,38.0,72729.41,20.5,8.9,6,803.16,530.81,1,1,2,4,online,east,plus,3518.67
CUST-000862,58.0,57586.31,14.1,79.0,6,689.0,327.81,2,1,1,2,online,east,basic,3547.71
CUST-000863,43.0,43090.11,33.2,58.4,6,863.81,566.8,2,0,2,5,branch,east,premium,4045.46
CUST-000864,47.0,59983.05,35.2,49.3,11,1671.37,830.06,1,0,3,5,agent,west,basic,3970.29
CUST-000865,39.0,60336.28,24.4,16.7,4,289.48,150.29,1,0,2,4,online,east,plus,2453.99
CUST-000866,46.0,64566.81,45.5,53.4,3,490.84,252.09,0,1,3,5,branch,south,plus,3487.23
CUST-000867,47.0,86839.45,15.5,114.6,8,1003.3,825.34,0,0,1,3,branch,north,enterprise,4098.77
CUST-000868,34.0,75604.57,28.4,57.3,13,1474.24,961.04,0,2,2,5,online,west,basic,4513.45
CUST-000869,60.0,94016.73,25.9,11.9,6,565.91,254.92,0,0,2,4,branch,north,premium,3369.1
CUST-000870,39.0,78536.04,33.4,60.3,6,1471.04,1015.76,2,0,3,6,partner,north,basic,3738.14
CUST-000871,52.0,79041.69,37.8,57.7,7,1128.92,614.79,2,1,3,6,agent,south,plus,4022.75
CUST-000872,27.0,70574.32,20.1,74.5,6,1164.1,916.32,0,0,2,3,branch,west,plus,4239.5
CUST-000873,49.0,110864.01,44.0,56.6,8,1280.65,1143.06,2,0,4,7,online,south,plus,5055.83
CUST-000874,53.0,68197.73,34.9,20.8,2,249.8,132.41,1,1,3,6,agent,east,premium,3252.32
CUST-000875,44.0,92318.98,7.9,47.4,9,2031.36,1178.06,1,0,1,3,branch,south,premium,5035.71
CUST-000876,53.0,54538.97,7.0,37.0,6,859.68,674.65,0,1,1,2,agent,west,enterprise,3750.77
CUST-000877,33.0,71436.4,33.8,51.5,11,2478.91,1852.28,0,0,1,2,agent,west,premium,4795.16
CUST-000878,46.0,111954.91,31.0,89.6,7,1011.76,849.18,0,0,2,3,agent,south,plus,4876.65
CUST-000879,24.0,88149.38,32.6,26.9,7,1279.42,966.11,0,1,2,5,branch,south,basic,5131.04
CUST-000880,43.0,50623.71,33.6,137.8,5,1136.71,613.54,2,1,3,5,branch,south,basic,2945.05
CUST-000881,32.0,57245.2,37.1,60.1,5,703.19,592.52,2,0,3,5,branch,east,plus,3287.94
CUST-000882,40.0,104657.09,47.1,79.3,4,678.24,356.47,0,0,4,6,branch,east,basic,4529.91
CUST-000883,56.0,77408.95,18.7,72.3,7,578.27,283.0,1,0,2,4,partner,south,basic,3216.52
CUST-000884,60.0,70864.29,17.9,58.4,4,633.12,564.47,1,0,1,2,agent,south,basic,3008.99
CUST-000885,27.0,61796.11,18.9,66.0,8,1379.95,999.62,0,1,2,5,agent,east,plus,3701.7
CUST-000886,55.0,70105.39,38.0,1.0,4,379.02,229.55,2,0,2,4,online,east,basic,3600.96
CUST-000887,56.0,101268.64,51.2,72.2,9,1407.84,803.17,0,0,5,7,online,east,basic,5584.26
CUST-000888,45.0,63218.25,28.1,22.2,8,1439.14,704.91,1,0,2,5,online,north,plus,3856.6
CUST-000889,56.0,64982.59,1.0,43.2,6,808.05,576.29,2,1,0,3,online,west,basic,2991.78
CUST-000890,36.0,86610.27,10.5,58.1,9,2294.52,1971.09,0,2,0,3,agent,west,basic,5108.24
CUST-000891,35.0,57104.07,22.5,92.2,8,1608.1,1237.54,1,1,2,5,partner,west,premium,4322.79
CUST-000892,35.0,58989.18,26.3,22.2,9,1345.13,1087.07,0,0,1,3,branch,north,premium,3999.58
CUST-000893,49.0,75931.94,28.4,32.2,11,1965.1,1436.99,0,0,1,3,partner,east,plus,4966.0
CUST-000894,40.0,76383.22,34.5,35.6,6,1376.13,625.65,1,2,3,6,online,east,plus,3929.22
CUST-000895,33.0,61252.55,29.7,51.9,9,1622.12,1069.29,1,0,3,6,online,south,basic,4466.57
CUST-000896,34.0,84335.87,48.5,37.3,8,898.42,419.4,0,0,4,5,online,west,plus,5379.69
CUST-000897,41.0,79757.29,24.7,66.2,6,1834.98,895.86,0,0,1,2,agent,north,basic,5188.06
CUST-000898,32.0,40295.42,22.1,9.3,6,1243.75,662.4,0,1,2,3,online,east,plus,3737.46
CUST-000899,48.0,89867.64,40.6,40.8,9,924.96,802.87,1,0,4,7,online,east,plus,4760.2
CUST-000900,54.0,65566.34,12.8,121.9,4,810.43,446.63,1,0,1,2,online,south,basic,2893.91
CUST-000901,52.0,90327.72,39.4,37.4,8,1230.98,815.31,0,0,4,7,branch,west,premium,4417.8
CUST-000902,73.0,113253.08,35.4,60.2,5,771.89,665.32,0,2,3,4,partner,east,plus,4526.47
CUST-000903,46.0,74611.11,32.0,83.1,8,813.35,625.23,1,0,2,3,online,north,basic,4141.8
CUST-000904,60.0,64211.17,55.9,58.9,2,370.39,189.77,1,0,4,5,online,south,premium,3966.18
CUST-000905,43.0,100636.91,25.4,145.6,8,942.9,629.2,3,2,3,6,online,west,basic,4016.9
CUST-000906,38.0,60714.5,62.4,48.2,10,1506.13,1223.49,0,0,6,7,agent,north,basic,5082.31
CUST-000907,42.0,109882.6,30.9,68.4,7,1379.83,908.79,1,1,2,5,agent,north,plus,3766.63
CUST-000908,43.0,67474.62,16.4,53.4,5,728.4,402.22,1,1,2,4,online,west,premium,3537.38
CUST-000909,40.0,64533.99,35.0,106.5,6,1145.63,862.03,1,1,2,3,online,north,enterprise,3569.14
CUST-000910,29.0,118404.67,19.2,33.4,8,1612.69,1034.62,0,0,1,2,agent,west,premium,4916.65
CUST-000911,30.0,82353.01,23.6,153.1,6,908.83,628.42,0,0,1,2,online,east,enterprise,3827.96
CUST-000912,53.0,105014.04,39.5,27.4,10,1470.14,747.92,1,0,2,3,agent,east,plus,6102.0
CUST-000913,50.0,75346.55,41.7,129.4,4,615.12,538.46,1,0,3,6,branch,east,basic,3435.31
CUST-000914,61.0,74066.03,25.4,20.1,13,1893.48,1671.73,0,0,2,4,partner,west,plus,5442.35
CUST-000915,37.0,23165.08,47.6,69.9,7,980.65,581.06,0,3,4,5,online,west,premium,3021.14
CUST-000916,36.0,94029.38,50.0,45.2,15,2930.62,1721.81,0,0,4,6,branch,west,basic,7398.36
CUST-000917,28.0,82753.28,53.8,81.9,7,883.97,468.67,0,1,4,5,agent,east,plus,3772.98
CUST-000918,53.0,73806.21,41.3,61.2,3,589.13,427.32,0,1,3,5,online,south,basic,3556.87
CUST-000919,31.0,86472.97,52.8,79.0,6,967.58,525.94,2,0,3,4,online,south,plus,4861.84
CUST-000920,41.0,76507.87,8.1,19.5,4,343.83,254.02,0,1,1,2,agent,south,plus,3379.97
CUST-000921,44.0,58837.58,29.6,11.0,4,557.38,498.57,0,0,1,4,partner,west,premium,3837.8
CUST-000922,24.0,82346.15,22.1,16.9,5,1102.8,589.99,0,0,1,4,partner,south,plus,3211.33
CUST-000923,50.0,72386.14,35.6,16.5,8,746.73,415.31,0,0,3,6,agent,north,basic,4049.31
CUST-000924,52.0,89157.66,26.1,19.3,11,2742.58,1351.71,1,1,2,5,branch,north,plus,5670.93
CUST-000925,44.0,70773.65,31.7,28.9,7,919.61,549.94,0,1,3,6,online,east,basic,3954.54
CUST-000926,40.0,67382.74,59.9,28.7,7,548.1,473.76,1,0,5,6,branch,north,basic,3594.73
CUST-000927,41.0,66023.09,31.7,46.0,7,1075.62,492.09,0,0,4,7,online,east,premium,3950.08
CUST-000928,56.0,59906.89,39.7,23.6,7,1384.8,1037.28,1,0,5,7,agent,north,plus,4327.28
CUST-000929,42.0,66412.62,30.8,25.1,4,648.62,408.95,1,0,3,6,branch,east,plus,3765.91
CUST-000930,41.0,83592.88,35.0,39.1,9,1757.37,1053.1,2,1,3,6,agent,east,basic,5399.65
CUST-000931,33.0,62324.32,34.1,89.4,3,636.54,337.96,1,0,3,6,online,east,enterprise,3319.85
CUST-000932,18.0,54661.0,40.2,33.0,7,1212.47,1020.16,2,1,3,5,partner,east,premium,4206.48
CUST-000933,53.0,90027.78,50.1,43.9,10,3128.27,2617.46,0,0,4,7,online,south,premium,6832.08
CUST-000934,41.0,73331.74,56.7,49.1,6,1186.85,556.9,0,1,6,7,online,north,basic,5132.97
CUST-000935,31.0,89642.86,38.3,21.3,8,1486.41,1071.68,1,0,1,2,agent,east,basic,3971.08
CUST-000936,64.0,71853.5,42.1,35.5,8,1368.1,882.46,0,0,3,4,branch,north,plus,5072.92
CUST-000937,46.0,65527.05,18.1,26.7,3,535.67,242.62,2,0,3,5,agent,west,basic,3848.93
CUST-000938,39.0,44440.58,32.8,83.9,11,1906.62,1131.6,1,0,3,5,partner,east,plus,4166.09
CUST-000939,52.0,55479.91,47.0,79.4,9,1762.78,949.02,4,1,4,6,online,west,premium,4259.08
CUST-000940,45.0,60111.2,45.9,24.6,7,1217.12,984.43,0,1,3,5,agent,east,enterprise,3749.07
