customer_id,age,annual_income,tenure_months,days_since_last_purchase,transactions,total_spend,premium_amount,claims_count,complaints_count,renewals_count,policies_count,channel,region,product_type,clv
RID-000265,32,82533.71,21.4,53.3,7,1023.35,884.4,1,0,1,2,online,north,basic,4426.92
RID-000266,36,75810.37,43.2,54.4,6,997.24,763.41,2,0,4,7,branch,east,plus,3925.12
RID-000267,22,46556.17,26.4,39.2,4,1049.53,587.72,0,0,3,6,branch,east,plus,3161.84
RID-000268,52,91072.48,51.3,29.1,5,640.48,374.46,2,1,5,8,agent,east,premium,4113.98
RID-000269,48,80213.42,18.2,20.8,7,1435.86,991.65,2,0,2,4,online,west,plus,4329.4
RID-000270,42,69651.03,34.1,44.3,6,932.27,806.6,0,0,3,6,online,east,premium,3235.63
RID-000271,52,47752.41,35.9,37.1,4,1099.36,936.35,0,0,2,3,online,west,plus,3721.92
RID-000272,24,46599.62,17.5,39.4,9,1426.2,1076.93,1,0,2,5,partner,east,plus,3833.14
RID-000273,32,65069.92,60.1,77.7,9,597.53,453.48,1,0,6,9,branch,east,premium,3295.93
RID-000274,52,92634.76,56.4,26.1,4,663.97,364.39,0,1,6,9,online,north,premium,4409.57
RID-000275,49,74777.58,29.5,124.2,6,1164.29,830.86,1,2,2,4,partner,west,premium,3556.4
RID-000276,41,56850.78,46.8,35.9,5,1153.77,733.18,0,0,5,7,agent,south,premium,4185.12
RID-000277,46,91848.04,41.3,90.8,5,866.57,687.11,0,0,5,8,online,north,basic,4208.57
RID-000278,43,97919.22,1,32.9,8,1256.79,929.19,0,0,1,3,branch,west,plus,4262.67
RID-000279,37,80406.12,39.5,59,7,588.32,505.35,1,1,3,4,online,north,basic,4532.11
RID-000280,37,70319.44,35.1,39.4,9,1478.44,818.02,0,0,3,4,online,west,enterprise,4550.79
RID-000281,32,80998.53,37.2,13.7,2,204.59,177.56,0,0,4,7,branch,east,plus,2849.76
RID-000282,41,72464.08,20.9,58.9,7,1858.2,1105.18,0,0,3,4,partner,west,basic,4935.7
RID-000283,40,87062.34,32.2,16.3,4,1027.35,578.8,0,0,2,3,branch,north,premium,3664.69
RID-000284,50,52340.04,33.5,34.9,11,879.24,464.57,1,1,3,5,online,north,plus,3688.53
RID-000285,26,101233.57,52.6,81.2,3,60,32.17,0,1,5,6,branch,west,premium,3540.03
RID-000286,41,76355.84,40.7,216.3,4,561.84,450.66,0,0,4,7,online,south,basic,2023.27
RID-000287,37,124025.03,35.9,28,14,2573.15,1347.7,1,1,4,5,partner,north,premium,6003.91
RID-000288,34,31210.05,57.4,39.2,9,1150.91,901.31,0,0,4,6,online,south,plus,4470.91
RID-000289,38,57073.32,28.2,68,5,675.08,417.17,2,0,2,5,agent,south,plus,2710.59
RID-000290,57,43631.26,30.5,52.2,4,770.46,503.48,0,0,3,5,partner,north,plus,2193.48
RID-000291,59,76052.22,10.6,111,3,645.51,429.19,0,0,1,3,agent,north,plus,2481.62
RID-000292,20,83677.41,58,31.4,8,601.01,346.43,0,0,6,9,online,north,basic,3979.52
RID-000293,52,62893.18,49.5,121.6,10,1646.5,1064.01,1,0,4,6,online,west,basic,4576.25
RID-000294,26,79095.43,48.8,74.3,10,1697.65,1399.53,1,1,3,5,agent,east,premium,4034.35
RID-000295,30,79506.87,45.4,50.7,9,1345.61,1002.25,1,1,5,7,online,west,premium,4513.94
RID-000296,32,58631.65,37.5,47.5,9,1639.29,1467.43,1,0,3,6,agent,north,basic,4148.47
RID-000297,28,74440.99,39,64.1,9,1787.22,1419.79,0,0,3,4,branch,west,plus,4655.5
RID-000298,53,50778.14,32.5,79.1,7,2207.58,1193.97,0,0,3,6,online,north,plus,4626.11
RID-000299,58,65769.53,33.1,35.9,7,1352.3,953.95,0,1,2,4,agent,west,basic,3868.86
RID-000300,24,62887.38,36.8,31.9,6,647.4,485.34,0,0,3,5,online,east,premium,2699.7
RID-000301,48,60260.55,57.2,36.5,8,1031.94,815.43,0,2,5,8,branch,north,premium,3837.07
RID-000302,46,52293,43.8,33.1,11,2311.94,1662.3,0,0,4,6,online,west,premium,4637.48
RID-000303,37,82031.71,35.2,81.6,12,3182.68,1735.96,0,0,3,6,partner,west,basic,5652.97
RID-000304,37,74268.31,27.9,71,6,1142.18,1011.39,0,0,3,6,agent,north,premium,3944.24
RID-000305,39,112772.68,27.1,9.5,4,1025.71,660.01,2,0,1,3,online,east,basic,3476.31
RID-000306,38,30461.64,58.4,30,7,957.72,528.89,0,0,5,7,branch,north,basic,3456.5
RID-000307,32,72658.84,43.1,16.1,9,1188.38,1027.62,1,1,3,5,online,west,plus,4356.93
RID-000308,40,76651.85,36.9,37.4,11,1756.68,974.13,0,0,4,6,branch,west,basic,4422.68
RID-000309,43,86481.93,31.2,32.1,8,786.95,627.36,1,0,4,6,agent,south,plus,3387.2
RID-000310,43,80222.76,20.5,24.4,6,1423.54,953.17,0,0,2,3,online,east,basic,4895.28
RID-000311,30,123933.89,35.1,66.7,5,933.33,643.28,0,3,3,5,branch,west,basic,4728.54
RID-000312,48,59140.59,48.2,31.4,8,1361.76,830.47,0,2,4,6,online,south,premium,3522.71
RID-000313,28,40557.37,30.5,50.5,6,727.42,515.39,0,4,2,4,branch,east,plus,2410.99
RID-000314,34,86817.36,32.8,36.9,7,1017.52,891.79,0,1,4,7,online,south,enterprise,3816.87
RID-000315,29,57264.68,32.9,66.9,3,444.37,352.07,0,1,3,4,online,north,plus,2860.88
RID-000316,23,78138.21,37.5,65.1,7,1557.6,914.38,3,0,4,6,online,east,premium,3997.1
RID-000317,43,68680.05,13.7,35.6,11,1560.7,1212.97,0,1,3,6,partner,south,plus,4456.94
RID-000318,33,118606.93,32.7,58.3,7,1264.67,973.18,0,1,2,4,agent,east,basic,4797.33
RID-000319,54,54168.09,24,49,6,1279.95,1139.73,0,0,2,3,online,west,basic,4104
RID-000320,38,108661.54,48.4,107.3,6,1156.43,785.09,2,0,4,7,online,north,plus,4453.55
RID-000321,50,84392.37,25.2,23.8,4,506.92,297.43,0,0,2,5,partner,west,premium,4081.02
RID-000322,33,79021.75,44.1,50.5,9,1311.8,1058.39,0,0,2,3,agent,east,basic,4077.97
RID-000323,35,77521.88,57.3,43.1,8,620.16,435.93,0,0,5,8,branch,south,basic,4239.93
RID-000324,46,53439.23,31.6,37.8,4,896.62,801.92,3,0,2,5,partner,west,basic,3454.3
RID-000325,36,75893.73,27.6,145.4,5,613.07,359.22,1,1,3,4,online,south,premium,3200.32
RID-000326,32,77953.28,38.7,54.3,12,2745.19,2194.44,0,0,4,7,agent,north,premium,5727.41
RID-000327,42,67524.29,36,87.2,13,1913.27,1442.4,2,1,4,5,online,north,plus,4692.55
RID-000328,53,48892.17,22.1,90.5,6,1251.86,641.6,1,1,2,4,agent,west,plus,2711.63
RID-000329,45,63679.47,42.5,53.8,5,506.24,429.48,1,0,4,7,branch,south,basic,3223.47
RID-000330,46,70026.65,64.2,55.5,12,1923.23,1193.64,1,0,5,7,online,north,plus,5431.89
RID-000331,65,71350.05,32.4,23.7,12,2040.8,1227.13,0,1,2,3,branch,north,plus,4183.72
RID-000332,49,45018.8,33.2,26.2,3,524.57,387.29,0,2,2,3,branch,north,premium,3413.65
RID-000333,37,78196.92,21.4,47.1,7,912.93,627.45,0,0,1,2,online,west,plus,3239.26
RID-000334,43,99034.39,40.5,79.7,8,1447.09,1036.95,0,1,3,5,agent,south,premium,4925.85
RID-000335,30,71742.61,18.5,124.7,5,1030.18,699.88,1,0,2,4,agent,south,premium,2873.55
RID-000336,38,105394.55,20.5,15.7,8,1671.49,918.58,1,0,2,5,agent,east,plus,5185.4
RID-000337,56,80950.98,53.9,60.9,6,817.17,661.08,0,0,5,8,branch,east,plus,3703.81
RID-000338,46,65688.38,23.3,83,11,872.7,679.59,0,0,4,7,agent,west,enterprise,3709.91
RID-000339,30,53822.15,51.1,28,4,859.58,602.33,1,0,3,4,agent,west,basic,3744.49
RID-000340,34,49474.58,57.3,24.3,8,175.07,108.54,1,0,5,8,agent,west,plus,3214.47
RID-000341,27,59941.26,39.6,12.1,14,2803.79,2519.86,2,0,4,6,online,west,basic,5812.69
RID-000342,64,71109.4,43.7,66.5,4,1010.48,870.37,1,0,3,6,agent,south,basic,3643.44
RID-000343,37,52480.12,63.3,42.6,9,900.43,554.46,1,0,6,8,agent,north,plus,3817.33
RID-000344,29,69337.04,33.2,58.6,5,1096.72,943.88,2,1,1,2,online,south,basic,4129.63
RID-000345,57,111801.8,27.7,23.7,5,590.07,418.62,0,0,3,4,agent,east,premium,4281.26
RID-000346,42,34127.13,17.1,45.9,5,1153.32,804.3,0,0,1,4,agent,east,enterprise,2803.67
RID-000347,32,80594.72,36.6,82.9,7,833.3,453.75,0,0,2,5,agent,north,enterprise,3843.99
RID-000348,32,78203.72,56.7,45.4,5,520.19,449.36,1,0,5,7,agent,south,basic,3548.37
RID-000349,30,82908.36,49.4,72.3,7,949.79,547.72,3,1,6,8,agent,south,plus,4027.31
RID-000350,39,81937.26,22.8,92.6,10,1682.32,1475.67,1,0,2,3,partner,east,enterprise,4598.8
RID-000351,40,74841.59,24,50,5,532.04,397.28,2,0,4,5,partner,south,premium,3663.44
RID-000352,46,67842.91,28.9,64.1,9,2623.92,1797.43,1,0,4,5,agent,north,basic,5236.91
RID-000353,33,70426,40.1,83.5,8,1400.15,1085,2,1,4,6,branch,east,basic,3984
RID-000354,36,56243.17,33.1,80.1,4,818.6,688.27,1,0,3,5,agent,south,premium,3334.5
RID-000355,45,60327.24,39,99.7,7,1055,595.82,0,0,4,6,online,south,plus,3877.38
RID-000356,54,77044.15,40.2,48.4,8,1257.49,1056.37,0,1,5,6,branch,north,premium,3934.33
RID-000357,61,76759.74,31.8,38.6,9,1100.25,863.86,1,0,4,6,online,west,plus,3947.94
RID-000358,53,78781.38,35.4,155,4,595.39,416.1,3,0,3,6,agent,north,plus,3042.18
RID-000359,29,60039.38,38.9,49.8,5,1003.07,791.86,0,0,3,5,branch,south,basic,3724.71
RID-000360,38,49947.78,34.8,65.2,6,1432.31,981.1,2,0,4,5,online,east,premium,4249.61
RID-000361,48,119589.9,43,141.6,8,1317.19,1095.42,3,0,2,5,agent,north,premium,4720.55
RID-000362,32,85754.13,62.2,4.1,6,676.22,547.89,1,1,5,7,agent,east,enterprise,4105.19
RID-000363,29,93977.22,44.3,34.3,7,1208.31,674.15,0,0,4,6,agent,west,premium,4287.91
RID-000364,25,80415.75,36.8,4.9,6,620.55,423.19,0,0,4,6,online,south,plus,4129.22
RID-000365,41,90931.08,12.4,95.2,10,226.18,198.52,0,0,1,3,agent,north,enterprise,2906.76
RID-000366,34,96630.24,41.4,174.4,9,1423.52,833.94,0,1,4,5,agent,south,basic,4073.76
RID-000367,37,104346.78,8.7,38.9,6,318.3,206.88,0,0,1,3,online,west,enterprise,3845.68
RID-000368,29,74315.46,16.3,64.4,11,1279.89,1099.17,3,1,1,3,online,west,basic,3603.15
RID-000369,45,86781.91,48,72.4,5,964.75,494.73,0,0,3,5,online,north,plus,3908.98
RID-000370,33,93523.32,45.9,8,10,1367.99,692.11,0,3,4,5,agent,south,plus,5112.61
RID-000371,29,43115.76,33.9,34.3,1,60,43.12,0,0,3,5,agent,north,basic,1586.78
RID-000372,30,75795.72,12.1,56.8,7,1828.32,1363.13,2,2,0,3,agent,east,plus,4738.29
RID-000373,28,83422.12,30.8,13.5,4,817.51,707.66,2,0,2,3,online,south,enterprise,4584.85
RID-000374,46,56658.45,26.5,29.8,3,777.82,525.62,0,0,4,7,online,north,basic,4041.22
RID-000375,49,63094.23,44.9,92.6,8,1390.29,1164.41,1,0,4,7,online,west,basic,3925.37
RID-000376,34,99470.84,67.6,63,5,926.64,726.38,1,0,6,8,branch,east,premium,4631.92
RID-000377,33,84814.93,39,17.8,12,3141.82,2179.09,1,0,3,4,online,west,premium,6697.75
RID-000378,62,74511.94,25.1,20.5,7,670.73,392.8,0,0,2,4,branch,east,basic,3702.54
RID-000379,49,64541.06,19.6,61.4,6,1264.77,878.07,0,0,2,4,branch,east,plus,3820.19
RID-000380,56,79405.32,35.2,13.7,7,1319.2,974.9,1,0,3,6,online,west,basic,4184.63
RID-000381,47,146121.77,33.5,24.1,5,736.38,431.76,1,0,3,5,agent,north,premium,4722.84
RID-000382,43,78546.04,19.9,41,5,1086.94,888.65,1,0,3,5,partner,south,premium,4442.25
RID-000383,44,54894.64,37.6,82.5,10,1687.27,1103.2,0,1,4,6,online,north,basic,4400.2
RID-000384,57,41211.12,19.9,28,3,638.52,420.31,0,0,1,4,partner,east,basic,2616.34
RID-000385,63,98361.41,51.6,35.7,5,743.62,546.1,1,0,4,7,branch,east,enterprise,4032.26
RID-000386,46,86391.16,50.9,49,5,1071.47,807.19,2,0,3,4,partner,north,basic,5271.87
RID-000387,43,56223.11,51.2,31.8,5,655.53,444.99,0,1,5,8,agent,west,enterprise,3273.13
RID-000388,52,105161.49,29.4,36.8,7,1788.74,1464.23,2,2,2,4,agent,east,plus,4171.52
RID-000389,49,102775.27,43.2,114.2,6,1429.46,715.09,1,0,3,4,branch,south,basic,4891.64
RID-000390,41,59913.6,34.2,121.1,7,1006.03,894.21,0,0,2,4,online,south,enterprise,2428.55
RID-000391,36,60654.95,30.6,58.5,5,540.35,412.62,1,0,3,4,online,north,basic,3852.2
RID-000392,35,84507.91,31.3,55.1,8,1401.06,1258.73,0,0,2,5,online,north,premium,4023.82
RID-000393,58,75303.15,17.8,53.3,8,1358.65,842.1,1,0,2,4,online,east,plus,4067.51
RID-000394,38,86352.59,15.8,102.7,5,376.75,324.41,0,0,2,5,online,south,plus,3076.61
RID-000395,39,98680.25,47.1,35.5,3,290.61,255.52,0,0,5,6,branch,north,basic,3940.63
RID-000396,38,63474.07,33.3,86.3,9,1853.55,1343.99,2,0,3,6,online,east,basic,3731.04
RID-000397,30,81833.85,39,76.4,6,1072.31,633.85,0,1,1,4,online,west,basic,3815.56
RID-000398,47,48533.48,50,126.3,5,513.99,400.21,2,0,5,8,online,east,plus,2951.97
RID-000399,42,89232.9,11.7,83.1,6,244.88,206,0,0,0,3,agent,south,premium,2398.98
RID-000400,46,98381.12,25,34.2,9,1367.2,801.56,0,0,3,5,agent,east,plus,5041.83
RID-000401,56,18000,38.5,58.9,4,233.79,172.7,0,0,3,4,agent,south,premium,2606.3
RID-000402,40,50493.23,41.5,57.7,7,1334.01,1092.5,0,0,3,6,agent,west,plus,3338.87
RID-000403,43,82961.69,30.7,23,8,1511.5,853.1,0,0,2,5,online,north,enterprise,4445.67
RID-000404,35,41943.43,50.4,32.8,7,1823.28,920.28,0,1,4,6,partner,east,basic,3575.08
RID-000405,51,76420.58,38.9,17.3,12,1144.19,849.61,0,0,4,5,branch,north,plus,3645.59
RID-000406,46,87972.52,19,11.2,7,1517.77,908.13,0,0,2,5,agent,west,premium,4794.68
RID-000407,53,78296.6,23,67.9,8,573.54,313.36,0,0,1,3,branch,east,premium,3321.53
RID-000408,58,90370.75,47.3,15.4,10,941.67,692.42,1,1,3,5,agent,east,plus,4982.3
RID-000409,29,73871.68,42.5,49.6,14,2019.59,1067.28,1,2,5,6,partner,south,basic,5338.12
RID-000410,58,98349.71,9.4,26.8,9,880.73,635.16,1,0,1,3,agent,south,enterprise,4167
RID-000411,30,69403,54.9,86.4,3,783.07,631.93,2,0,4,7,branch,east,enterprise,3652.1
RID-000412,32,65596.48,44.4,58.1,4,676.6,386.26,1,2,5,7,online,north,premium,3603.62
RID-000413,22,56027.95,54.8,59.5,2,243.23,195.39,0,0,6,9,partner,north,premium,3247.27
RID-000414,57,38276.81,30.6,78.3,10,2869.87,2136.09,0,1,3,4,partner,south,premium,4434.13
RID-000415,37,72823.71,31.9,48.7,7,950.56,494.71,0,0,3,4,online,west,enterprise,4198.35
RID-000416,48,76185.42,20.2,17.4,10,1556.3,1009.59,0,0,1,2,agent,north,enterprise,3682.2
RID-000417,36,71295.84,71.5,46,6,1054.38,577.12,0,0,4,6,branch,north,plus,4352.8
RID-000418,59,54910,33.5,59.1,10,1200.34,823,0,0,3,4,online,east,plus,4828.21
RID-000419,29,66573.97,58.2,43.1,5,979.49,658.33,1,1,4,5,branch,north,premium,4830.36
RID-000420,42,96008.14,26.9,54.8,7,1756.92,1015.97,1,0,4,5,agent,north,enterprise,5658.78
RID-000421,31,79615.35,38.3,15.8,4,423.26,302.13,1,0,3,6,branch,east,basic,3304.15
RID-000422,39,101018.1,12.6,53.1,5,835.61,628.29,0,3,2,5,online,north,basic,3893.84
RID-000423,56,84667.69,30.6,156.5,7,945,804.67,2,0,2,3,online,south,enterprise,3370.64
RID-000424,45,66427.34,49.8,21.8,10,875.44,545.36,1,1,3,6,online,north,plus,4316.06
RID-000425,45,122104.25,18.5,22.4,5,388.36,212.9,0,0,1,3,agent,east,enterprise,3940.11
RID-000426,50,56369.52,51,196.4,3,425.96,277.1,0,0,6,9,agent,west,premium,2376.57
RID-000427,37,40694.34,40.7,72.6,9,1078.89,626.52,0,0,3,5,agent,east,enterprise,3601.29
RID-000428,29,62337.96,21.4,134.4,8,1382.94,742.98,0,1,0,2,online,west,basic,3431.57
RID-000429,31,80558.52,29,97.8,13,2905.76,1565.51,1,0,3,5,online,east,premium,5009.63
RID-000430,37,92079.18,29.6,12.9,11,1726.9,1512.45,0,1,3,6,agent,north,basic,4902.32
RID-000431,54,81117.28,35.3,112.6,6,1164.96,995.21,2,0,2,4,online,east,premium,3917.61
RID-000432,42,63878.05,28.5,52.6,4,328.78,244.16,1,1,3,6,online,north,basic,2988.53
RID-000433,37,105356.86,24.4,25.8,8,1075.82,932.83,1,0,2,5,branch,west,basic,4154.82
RID-000434,43,83580.05,31.7,70.1,9,1559.77,1343.57,0,0,2,5,partner,east,premium,4330.55
RID-000435,35,79979.2,21.6,58.3,9,1743.5,1133.74,0,0,2,3,partner,north,premium,4409.41
RID-000436,50,65748.49,17.9,63.5,12,1898.84,1401.16,0,1,0,3,partner,south,premium,4285.62
RID-000437,50,111782.45,35.3,16.4,6,1055.99,858.97,0,0,3,6,online,east,basic,4832.2
RID-000438,34,102684,48.4,161.6,10,1349.3,1086.02,1,0,5,8,branch,east,plus,5147
RID-000439,59,58140.8,14.6,40.7,6,518.83,308.4,1,1,1,2,agent,north,basic,2739.23
RID-000440,30,101594.33,36,84.1,9,1610.24,1104.97,0,0,4,5,agent,east,basic,4793.85
RID-000441,46,81804.3,26.9,9.9,4,650.58,438.5,0,0,3,6,online,south,plus,3817.39
RID-000442,39,70756.5,22.3,16.1,5,540.51,349.4,1,0,2,3,agent,west,plus,4041.54
RID-000443,50,100723.87,47.9,65.3,10,1871.74,1545.63,0,0,5,6,online,west,plus,5608.18
RID-000444,51,63045.58,28.7,76.9,8,1511.75,1134.35,1,0,2,4,branch,north,plus,3855.17
RID-000445,43,78436.55,57,26.8,9,1753.49,1072.03,0,0,4,5,online,north,enterprise,4506.52
RID-000446,45,102670.47,25.1,72.9,3,411.8,307.81,2,0,3,5,agent,south,basic,3558.83
RID-000447,28,80642.66,41.4,26.9,7,1722.95,1271.84,2,1,4,5,partner,east,plus,5032.03
RID-000448,27,47575.51,32.8,29.5,7,1403.03,1087.81,1,0,1,3,online,south,enterprise,4047.99
RID-000449,42,62612.15,25.4,26.5,10,2186.23,1771.46,2,0,2,3,online,east,plus,4365.8
RID-000450,45,81437.4,44.2,19.3,8,1015.92,685.05,1,0,3,6,agent,south,basic,4454.51
RID-000451,37,61443.61,33.8,13.3,10,1632.98,831.5,1,0,3,6,partner,west,basic,4543.92
RID-000452,48,76852.6,44.4,46.8,8,1873.57,1098.46,0,0,4,6,online,west,plus,5726.59
RID-000453,53,91104.64,35.3,88.5,9,1445.32,1264.68,0,0,4,6,online,west,plus,5070.16
RID-000454,25,64581.51,20.8,70.6,9,1599.83,1065.97,0,1,2,4,online,east,plus,3433.2
RID-000455,46,50149.25,34.6,169.1,8,1799.17,968.62,1,2,2,5,online,south,premium,3207.94
RID-000456,61,83609.61,36.7,38.1,5,1009.89,877.88,0,0,3,5,online,north,basic,4048.35
RID-000457,41,111434.17,49.4,58.5,8,1559.99,1326.58,1,0,4,6,branch,east,plus,4989.47
RID-000458,42,73802.12,23.3,23.8,9,2347.35,1772.49,0,1,2,3,agent,south,basic,4953.14
RID-000459,42,85780.1,35.4,47.3,3,60,36.48,0,2,5,7,agent,west,enterprise,2611.86
RID-000460,47,88205.41,11.9,83.8,9,1519.34,1153.94,0,0,0,3,branch,west,plus,3654.78
RID-000461,18,83846.11,45.1,54.8,10,1466.74,1301.42,0,0,3,5,agent,north,premium,4347.51
RID-000462,46,50786.58,20.9,22.4,6,1353.22,1050.06,0,0,3,4,partner,west,plus,3841.35
RID-000463,38,86571.41,10.7,19.5,7,1571.82,1049.46,1,0,1,4,agent,south,enterprise,4060.19
RID-000464,48,88540.47,35.2,28.2,8,1088.76,569.07,3,0,3,4,online,north,premium,4644.77
RID-000465,36,60463.74,51.5,17.7,10,1740.91,994.89,0,0,3,6,branch,west,plus,4590.8
RID-000466,41,85767.77,14.7,15.9,3,567.29,500.08,1,2,0,3,online,north,basic,2833.76
RID-000467,45,60128.23,20.8,50.2,9,1605.66,814.22,0,0,2,4,partner,north,basic,3996.37
RID-000468,52,54252.9,25.6,14.7,11,2001.04,1721.16,0,1,1,3,branch,east,plus,3821.26
RID-000469,40,58681.79,20.2,23.4,10,2212.44,1815.7,0,0,2,3,online,east,premium,4752.25
RID-000470,46,99994.06,41.3,58.4,5,1145.59,637.63,0,1,3,5,online,west,basic,4879.32
RID-000471,32,95801.21,24.7,7.9,9,1393.15,815.9,0,0,2,3,online,east,plus,4903.05
RID-000472,41,80219.15,25.9,65.9,5,483.33,375.85,0,2,3,4,branch,south,premium,3473.84
RID-000473,46,111545.42,44.2,18.9,7,1026.08,599.04,0,0,3,5,online,north,plus,5035.64
RID-000474,61,61167.78,25.4,13.3,8,1308.98,1163.18,2,0,2,5,agent,north,plus,3923.53
RID-000475,33,95610,42.1,34.5,9,1342.12,772.36,0,0,4,6,agent,north,premium,4645.99
RID-000476,43,67281.3,22.4,29.6,7,1607.61,973.14,3,0,2,5,branch,south,plus,4005.8
RID-000477,37,33105.9,19,34.8,5,1046.87,830.79,1,1,1,2,partner,east,plus,2592.38
RID-000478,48,94035.56,10.3,105.3,7,1577.92,1213.59,0,0,2,5,online,east,basic,3787.48
RID-000479,34,82794.66,62.1,46.3,6,949.64,580.45,0,1,4,6,branch,south,basic,4235.53
RID-000480,50,46592.72,31.5,10.7,3,449.69,245.71,0,1,3,6,partner,west,basic,2597.01
RID-000481,31,68594.63,39.4,30.8,10,1208.08,713.51,0,1,2,5,online,west,basic,3602.74
RID-000482,59,86744.67,35.6,57.5,5,557.29,383.25,0,0,2,4,agent,north,enterprise,3707.17
RID-000483,43,69001.26,38.2,52.5,4,620.67,542.84,1,0,4,7,agent,south,plus,3667.99
RID-000484,40,92817.12,36.7,19.2,10,1859.23,1368.23,1,0,4,7,online,north,plus,5144.16
RID-000485,43,44203.08,62.7,29.8,7,1110.44,927.43,0,0,5,6,partner,north,plus,3795.09
RID-000486,45,122336.33,21.5,26.6,8,1271.49,1110.71,0,0,1,4,partner,west,premium,5460.74
RID-000487,46,73580.96,14.2,15.1,6,1009.54,872.7,0,0,1,3,branch,north,enterprise,3714.94
RID-000488,52,60909.25,21.8,41.6,9,1203,884.8,0,0,2,4,agent,west,plus,3614.82
RID-000489,43,65246.51,17.3,26.5,3,595.08,399.85,3,0,1,2,branch,south,basic,3571.04
RID-000490,36,62263.89,46.5,38,4,821.02,702.34,1,0,5,8,agent,east,plus,4225.19
RID-000491,28,42392.79,47.5,46.1,5,704.63,630.09,0,0,3,6,agent,south,premium,2590.09
RID-000492,37,52465,22.5,26.1,9,1968.27,1206.25,0,1,2,5,branch,north,enterprise,3755.01
RID-000493,32,79992.36,16.5,106.9,7,943.56,595.28,1,0,1,2,agent,south,basic,3459.68
RID-000494,51,93149.9,31,48.7,8,799.49,495,0,0,3,4,online,south,plus,4565.9
RID-000495,31,50932.15,55.5,37.7,7,1041.46,806.66,0,0,4,5,online,north,premium,3516.5
RID-000496,37,84280.18,1,46.5,9,864.64,450.18,1,1,0,3,branch,east,plus,3771.21
RID-000497,45,67421.94,43.4,101.4,4,845.12,542.61,1,0,3,4,online,west,premium,3688.12
RID-000498,57,122937.67,20.9,18.6,9,2251.6,1938.33,2,0,2,5,online,north,premium,6405.52
RID-000499,26,89435.1,50.6,72.1,4,392.37,344.62,2,0,5,6,branch,south,premium,3934.29
RID-000500,41,92290.01,20.9,18,5,827.09,453.22,1,0,2,3,branch,north,plus,4370.5
RID-000501,51,83587.19,32,62.5,6,1184.44,785.46,1,3,4,7,online,north,plus,4277.15
RID-000502,26,86425.61,14.9,15.1,7,1412.55,1241.83,0,1,1,4,agent,south,basic,3957.71
RID-000503,49,71698.12,22.3,36.3,5,974.58,771.34,0,0,3,6,branch,east,plus,3248.81
RID-000504,20,59817.19,55.4,25.2,4,618.01,313.17,2,1,6,7,online,west,basic,3568.07
RID-000505,41,110962.4,47.5,31.1,6,868.1,626.63,1,1,4,6,partner,north,plus,4042.25
RID-000506,32,106095.06,30.4,79.7,9,1747.65,1061.48,3,0,4,7,online,east,basic,4521.25
RID-000507,38,99219.89,23.8,85.6,10,1792.44,1244.63,0,2,3,5,agent,east,plus,4824.92
RID-000508,45,54404.26,9.5,42.9,6,1191.62,770.54,0,0,1,3,online,east,enterprise,3463.88
RID-000509,57,76185.57,30.5,26.5,9,1317.93,919.49,2,0,2,5,agent,north,basic,4546.51
RID-000510,34,91088.21,35.6,77.8,7,1112,901.37,2,0,3,4,online,west,plus,4923.8
RID-000511,58,78418.45,34.8,16.6,6,1202.72,1056.04,0,1,3,5,agent,east,basic,3961.5
RID-000512,59,39175.38,34.7,12.1,7,1320.06,882.08,1,2,3,6,branch,north,plus,2987.55
RID-000513,27,75704.46,20.3,40.4,8,1666.77,973.77,0,1,2,3,branch,south,premium,5066.38
RID-000514,43,48093.29,35.1,40.2,9,669.31,353.25,0,0,3,6,agent,east,basic,3315.78
RID-000515,48,52704.8,35.5,50,5,328.8,273.33,1,0,3,4,partner,west,basic,3166.99
RID-000516,57,87651.09,54.1,43.3,3,232.23,125.35,2,1,5,8,branch,west,premium,2942.07
RID-000517,49,18000,62.1,202.7,5,700.6,483.96,0,1,6,9,online,west,plus,1762.15
RID-000518,38,100147.69,34.1,22.6,5,573.16,418.49,1,0,3,4,online,west,plus,4549.06
RID-000519,37,54139.62,25.3,31.9,5,855.7,488.23,1,0,2,3,partner,west,plus,3214.23
RID-000520,49,65734.59,35.1,24.9,10,1371.2,846.5,2,3,3,5,online,north,plus,4691.79
RID-000521,34,72288.09,27.5,80.5,8,1792.49,1512.3,1,0,4,5,agent,north,plus,4220.63
RID-000522,45,67471.44,25.6,23.6,12,1640.46,1441.5,0,1,2,5,online,south,plus,4882.67
RID-000523,43,70566.94,35.2,16.2,2,149.67,83.82,0,1,2,3,agent,south,enterprise,2542.71
RID-000524,34,59809.73,21.4,38.1,10,1130.55,967.77,1,2,3,5,online,west,basic,3216.75
RID-000525,65,78696.58,44.5,27.2,8,1095.39,644.42,0,0,5,6,online,east,basic,4438.53
RID-000526,44,53044.61,34.5,53.8,7,1254.24,1036.02,0,0,2,5,online,south,basic,3308.07
RID-000527,64,73966.65,39.5,5.9,7,917.18,689.56,0,0,5,6,agent,south,premium,4042.65
RID-000528,53,76026.85,33.4,73.8,7,701.45,469.63,0,0,2,3,online,south,plus,3935.91
RID-000529,53,70439.24,25.8,51.9,9,857.13,673.22,0,0,3,6,agent,north,plus,3998.13
RID-000530,36,101193.59,22.7,32.7,8,1147.87,814.84,0,1,2,5,online,west,premium,3881.57
